sentenceid	globalindex	lemma	lemmaindex	leftcontext	headword	rightcontext	gs_expert	C1	C2	C3	C4	C5	vote	mace
aaaa	377	damage	46	High doses of primaquine in rhesus monkeys have caused acute fatal liver	damage	0	RES	PROC	RES	DOT	RES	RES	RES	DOT
aaaa	370	damage	45	And the Times says severe cases can result in arthritis , and nervous system and heart	damage	0	RES	RES	RES	RES	DOT	RES	RES	DOT
aaaa	334	construction	40	The	construction	equipment required for typical FGD installations is standard construction equipment - welders , excavation equipment , concrete pouring equipment , cranes , etc .	PROC	PROC	RES	PROC	PROC	RES	PROC	PROC
aaaa	395	damage	49	As demonstrated here , AKXD 28 mice develop an age related glaucoma involving increased IOP and optic nerve	damage	 , and they are a useful tool for glaucoma research .	DOT	PROC	PROC	RES	RES	RES	RES	RES
aaaa	64	reference	7	In this context , the	references	in the history to requiring an identical standard or precluding any changes for 1998 may have been based on the assumption that the outcome of any change would be an increase in the standard .	RES	RES	RES	RES	RES	RES	RES	RES
aaaa	26	instruction	3	Microsoft 's Windows 95 operating system contains more than 10 million lines of code , or	instructions	0	RES	RES	DOT	RES	RES	PROC	RES	RES
aaaa	37	instruction	4	Briefly , GBV-C RNA was extracted from plasma using the Qiagen Viral RNA Mini Kit ( Qiagen , Valencia , California , United States ) according to the manufacturer 's	instructions	0	RES	RES	RES	RES	RES	RES	RES	RES
aaaa	46	instruction	5	Transcript size was determined by comparison with 1 kb RNA ladder ( Gibco- BRL ) according to the manufacturer 's	instructions	0	RES	RES	RES	PROC	RES	RES	RES	RES
aaaa	53	instruction	6	Declarations taking credit for the attacks had already been faxed to the joint al Qaeda- Egyptian Islamic Jihad office in Baku , with	instructions	to stand by for orders to &#34 instantly &#34 transmit them to Al Quds al Arabi .	DOT	RES	DOT	RES	DOT	RES	RES	DOT
aaaa	61	instruction	7	It is not intended to give	instructions	on how to do the actual computations .	PROC	RES	RES	PROC	RES	PROC	RES	RES
aaaa	77	instruction	9	Second , the numbers trying to use tactical 1 after the South Tower collapsed may have drowned out some evacuation	instructions	0	PROC	RES	DOT	PROC	RES	PROC	DOT	PROC
aaaa	380	construction	47	Five of the amino acids were contributed by out-of-frame translation of GFP , one from the random peptide sequence , and 5 from the 3 ' linker used to insert the random oligonucleotides for library	construction	0	DOT	RES	PROC	PROC	PROC	DOT	PROC	DOT
aaaa	117	approval	14	The hospital epidemiologists or infection control practitioners obtained institutional review board ( IRB )	approval	( or , in some cases , exemption from review ) and administered the survey to their hospital 's ED and ICU staff .	RES	RES	RES	RES	RES	DOT	RES	DOT
aaaa	124	approval	15	After FDA evaluates the comments received , makes any revisions , and receives final OMB	approval	for the information collection , FDA will announce in the Federal Register that approval and the effective date of the part of the regulations that relate to the information collection .	RES	RES	RES	RES	RES	RES	RES	RES
aaaa	203	purchase	23	As the application of advancing technology continues , systems will be able to directly transmit receipt and acceptance data from points of	purchase	to central locations for invoice examination and payment authorization .	DOT	PROC	RES	RES	RES	PROC	RES	PROC
aaaa	140	approval	17	But his execution may not win the requisite parliamentary	approval	 , because Turkish politicians fear martyring him and sparking Kurdish unrest .	PROC	RES	RES	RES	PROC	DOT	RES	DOT
aaaa	79	approval	10	The collection requirement will not be effective until OMB	approval	is obtained .	RES	RES	RES	PROC	RES	RES	RES	RES
aaaa	213	purchase	24	10 per pack surcharge specified in the bill will actually raise cigarette prices enough to significantly reduce cigarette	purchases	0	PROC	PROC	PROC	DOT	DOT	DOT	DOT	DOT
aaaa	96	approval	12	The clinical pharmacist received	approval	from the hospital credentials committee , the pharmacy &amp; therapeutics committee , and the director of dialysis to prescribe and make dosage adjustments and order laboratory tests as per a lipid management guideline .	RES	RES	RES	PROC	PROC	RES	RES	RES
aaaa	230	purchase	26	Tourists from outside the EU will be refunded the IVA they pay on	purchases	above a minimum of 15 , 000 ptas ( a 90 . 15 ) or US $ 100 in stores where they see the TAX FREE SHOPPING logo .	RES	PROC	PROC	RES	RES	RES	RES	RES
aaaa	498	invention	64	Language is creative : We can manipulate it to match a new concept , or a new	invention	 , or simply to tell a joke .	RES	RES	RES	RES	RES	RES	RES	RES
aaaa	349	acquisition	42	This guide provides a logical framework for evaluating information technology	acquisitions	0	PROC	DOT	RES	PROC	RES	PROC	DOT	DOT
aaaa	340	acquisition	41	Such assessments may have their greatest impact if carried out early , when an agency can more easily alter its	acquisition	plans and strategy to manage and control the identified risks .	PROC	PROC	DOT	RES	PROC	RES	DOT	PROC
aaaa	72	acquisition	9	Among other provisions , it ( 1 ) encourages federal agencies to evaluate and adopt best management and	acquisition	practices used by both private and public sector organizations , 	PROC	DOT	PROC	PROC	RES	PROC	PROC	DOT
aaaa	29	acquisition	4	Acquisition planning is the process of coordinating and integrating the efforts of personnel responsible for	acquisitions	0	DOT	DOT	RES	RES	PROC	DOT	RES	DOT
aaaa	55	acquisition	7	The pressure created by those	acquisitions	 , though , was a good thing ( as , in retrospect , the pressure created by the corporate raiders of the 1980 s was ) .	PROC	PROC	PROC	DOT	RES	PROC	PROC	PROC
aaaa	10	acquisition	2	The objective of the study was to identify a range of best practices and technologies that could be used by federal agencies and other owners to provide adequate management and oversight of design reviews throughout the facility	acquisition	process .	PROC	PROC	PROC	PROC	PROC	PROC	PROC	PROC
aaaa	466	classification	60	All the employer needs to do is give male and female employees a different job	classification	or title .	RES	RES	RES	RES	RES	PROC	RES	RES
aaaa	472	classification	61	Discriminant analysis using these two latent factors would expect to perform very well in	classification	0	PROC	DOT	PROC	PROC	RES	DOT	PROC	DOT
aaaa	479	classification	62	In this case , fitting a polygon to the boundary and extracting hull-properties for the	classification	can make a solid differentiation .	DOT	RES	RES	DOT	PROC	PROC	DOT	PROC
aaaa	288	reference	33	The plainness or ambiguity of statutory language is determined by	reference	to the language itself , the specific context in which that language is used , and the broader context of the statute as a whole . &#34	PROC	PROC	RES	RES	RES	PROC	RES	PROC
aaaa	270	reference	31	It 's something about a future New York City where gambling is king and apparently every Vegas	reference	gets big laughs .	DOT	RES	RES	PROC	DOT	RES	RES	DOT
aaaa	260	reference	30	Magnesium-and calcium-free PBS was used unless noted otherwise in the	references	0	RES	RES	RES	PROC	RES	RES	RES	RES
aaaa	311	reference	36	Rabbi Jeremiah explained the	reference	: Ever since the Torah was given at Mount Sinai , we pay no attention to heavenly voices , for God already wrote in the Torah at Mount Sinai .	RES	RES	PROC	PROC	RES	RES	RES	RES
aaaa	353	damage	42	For example , RecF-mediated homologous recombination may transform a circular chromosome , possibly with a spontaneous	damage	 , into some type of non-circular forms .	PROC	PROC	RES	RES	RES	RES	RES	RES
aaaa	256	imitation	30	At the end of the Ming , these porcelains with landscape and garden designs became all the rage in Europe , where	imitation	Chinese pottery began to be produced .	RES	RES	RES	RES	DOT	PROC	RES	DOT
aaaa	160	imitation	19	Originally , the festival invoked the help of the gods against a plague in medieval Kyoto ; highly commercialized	imitations	of it are now celebrated all over the country .	RES	RES	RES	PROC	RES	RES	RES	RES
aaaa	120	imitation	14	The street acquired its name in the 19 th century , when it was laid out for the vehicles of the city s Western residents ; a more recent redesign evokes that era with red brick sidewalks and	imitation	gas lamps - but the boutiques along the street are up-to-the-minute .	RES	DOT	RES	RES	RES	PROC	RES	DOT
aaaa	129	imitation	15	The Boneless Pork Rib Shaped Patty is a shoddy	imitation	of McDonald 's much beloved McRib .	RES	RES	RES	RES	RES	RES	RES	RES
aaaa	136	imitation	16	Oh , you can let them go , they 're bits of metal dust flying elsewhere , until your eyelidsgrow heavy , your chest is heavingin an optimistic	imitation	of deepbreathing .	DOT	PROC	RES	PROC	PROC	PROC	PROC	PROC
aaaa	146	imitation	17	And let 's throw in a cult of daily bathing-as-rebaptism , to keep the lice at bay and everyone smelling better-all for greater	imitation	of the human / divine body of Christ .	DOT	RES	DOT	RES	PROC	PROC	DOT	PROC
aaaa	90	imitation	11	The cover book review pans Norman Mailer 's autobiography of Jesus ( The Gospel According to the Son ) as an unimaginative	imitation	of the real Gospels .	RES	PROC	RES	DOT	RES	RES	RES	DOT
aaaa	101	imitation	12	If something is extremely cheap , chances are that it s a clever	imitation	0	RES	RES	RES	PROC	RES	RES	RES	RES
aaaa	63	purchase	7	Even his lone May triumph , the planned	purchase	of the Los Angeles Dodgers for $ 350 million , has been dismissed as an expensive folly .	PROC	PROC	PROC	PROC	PROC	RES	PROC	PROC
aaaa	48	purchase	5	The NYT reports on another public buck-up : a group of Indonesian tycoons joined the nation 's finance minister for a televised	purchase	of the local currency .	PROC	PROC	PROC	RES	RES	RES	RES	RES
aaaa	18	purchase	2	Citing a &#34 no controversial-issue advertising &#34 policy , ABC turned down HRC 's request that it make a single nationwide	purchase	of air time .	DOT	PROC	PROC	DOT	RES	RES	DOT	DOT
aaaa	295	imitation	34	There are many cheap	imitations	on the market , with fake stones and silver plating , so beware of rip-offs , especially in the coastal resorts .	RES	RES	RES	RES	PROC	RES	RES	RES
aaaa	7	purchase	1	This means that , under NIPA , business computer	purchases	count as saving and investment , but spending to train workers to use the new computers counts as current consumption rather than investment .	DOT	DOT	PROC	RES	DOT	RES	RES	DOT
aaaa	204	simulation	23	Under the Save the Social Security Surpluses	simulation	 , gross national saving eventually disappears , and the nation begins dissaving in 2047 .	PROC	PROC	RES	RES	PROC	RES	RES	PROC
aaaa	186	simulation	21	A recent test was particularly effective because it involved a comprehensive	simulation	of a real disaster .	DOT	DOT	DOT	PROC	RES	PROC	PROC	DOT
aaaa	175	simulation	20	The power to detect a difference in genotypic frequencies between two populations was determined by Monte Carlo	simulation	0	PROC	RES	RES	PROC	RES	PROC	RES	RES
aaaa	222	simulation	25	In a majority of the	simulations	from Model 7 , Clest , gap , and gapPC failed to distinguish between one and two clusters , while the simple hart index performed well .	DOT	RES	PROC	RES	RES	PROC	RES	RES
aaaa	214	simulation	24	To better understand the reasons for the markedly different MEDACV performances of the four metrics on experimental replicates , we performed	simulations	0	PROC	DOT	PROC	PROC	RES	PROC	PROC	DOT
aaaa	351	classification	42	The entire	classification	was prepared as a metadata document using XML ( eXtensible Markup Language ) annotation .	RES	RES	RES	PROC	RES	RES	RES	RES
aaaa	342	classification	41	The categorization of all the known elements of the day by the Russian scientist Dmitri Ivanovich Mendeleev ( 1834 - 1907 ) represents an instance of genius in nomenclature and	classification	0	DOT	PROC	DOT	PROC	RES	PROC	PROC	PROC
aaaa	394	construction	49	The marker order provided the basis for	construction	of the BAC contig .	DOT	PROC	PROC	PROC	PROC	PROC	PROC	PROC
aaaa	41	classification	5	Because HIV- 1 has a major impact on the function of cells of the immune system and their ability to carry out stress responses , we selected the histogram bar representing the number of genes involved in stress response , which opens an HTML table containing the Affymetrix identifier , LocusLink number , gene name , the current	classification	 , and other classifications for all 35 genes ( Figure 4 b ) .	RES	RES	RES	RES	RES	DOT	RES	DOT
aaaa	70	reference	8	Just as the Daily Worker and New Masses , socialist papers from the 1930 s , were peppered with citations of Marx and Engels , Educational Liberator is peppered with	references	to their libertarian equivalents-- Friedrich Hayek and Ludwig von Mises .	RES	RES	RES	PROC	DOT	RES	RES	DOT
aaaa	490	discount	63	Type- 3 worksharing is where the mailer 's decision , whether or not he turns the mail over to a competitor , is influenced by factors other than the size of the	discount	and his cost of doing the work .	PROC	RES	RES	PROC	RES	RES	RES	RES
aaaa	31	classification	4	The	classifications	&#34 I &#34 and &#34 II , &#34 respectively , are group I and II introns of undefined subtype .	RES	RES	RES	PROC	RES	RES	RES	RES
aaaa	49	reference	5	With	reference	to the devastation he witnessed , he said , &#34 Most people would think that with all those firefighters that it was OK , that things were under control .	PROC	PROC	RES	RES	PROC	PROC	PROC	PROC
aaaa	39	reference	4	This apparent	reference	to Lewinsky is the only substantive addition to the second part of the document .	RES	PROC	RES	RES	PROC	RES	RES	PROC
aaaa	360	construction	43	The total	construction	labor for an SCR system of 500 MWe is in the range of 333 , 000 to 350 , 000 man-hours .	PROC	PROC	RES	PROC	PROC	DOT	PROC	DOT
aaaa	352	construction	42	Toolathon is a store in Bergen County , New Jersey , rather than a	construction	contest , and roofathon was an odd sales promotion in 1984 involving bicyclists atop a 7 - 11 store in Reno , Nevada .	PROC	PROC	PROC	PROC	PROC	PROC	PROC	PROC
aaaa	8	reference	1	The	reference	mRNA and target mRNA are usually processed together throughout the experiments , from RNA extraction until PCR amplification .	PROC	RES	RES	RES	DOT	PROC	RES	DOT
aaaa	27	reference	3	The WP reports that the Baltimore Sun has fired a music critic for lifting a paragraph from a music	reference	book .	PROC	RES	RES	RES	RES	PROC	RES	RES
aaaa	376	construction	46	The paper reports that one Texas	construction	company has hired about 150 ex-offenders since 1992 , with approximately 85 percent of those working out .	PROC	RES	PROC	PROC	RES	RES	RES	RES
aaaa	152	damage	18	In the plea agreement , prosecutors promised not to seek a life sentence , but the judge , after reading a secret account of the	damage	Pollard had done , sentenced him to life anyway .	RES	RES	PROC	PROC	RES	RES	RES	RES
aaaa	159	damage	19	Gingrich 's attacks , which came off as terribly partisan , mitigate	damage	to the president 's popularity caused by some of this week 's more embarrassing developments .	RES	PROC	RES	RES	DOT	PROC	DOT	DOT
aaaa	82	damage	10	The protection of subcellular organelles and cellular DNA from free radical	damage	is likely to be primarily dependent upon intracellular vitamin E levels as opposed to plasma vitamin E levels .	PROC	PROC	PROC	RES	PROC	PROC	PROC	PROC
aaaa	89	damage	11	Selection tunes communities of cells to the phase transition between order and chaos where a power law distribution of	damage	avalanches on all scales propagate across the system .	DOT	RES	RES	RES	PROC	RES	RES	RES
aaaa	126	damage	15	The rooms are still decorated and furnished with the Baroque pomp of the 17 th and 18 th centuries and reconstructed following Allied bomb	damage	in 1943 .	DOT	RES	RES	PROC	RES	RES	RES	RES
aaaa	134	damage	16	The mechanism of p 53 activation in response to either DNA	damage	or oncogene expression occurs through stabilization of the p 53 protein .	DOT	RES	RES	RES	PROC	PROC	RES	PROC
aaaa	143	damage	17	Hate crime laws generally impose tougher punishments when crimes such as rape , arson , assault , intimidation , and	damage	of property are motivated by bias .	PROC	PROC	PROC	PROC	PROC	PROC	PROC	PROC
aaaa	431	reference	54	Most men 's fashion shows still concentrate on exquisite variations of the formal and sporty classics , with plenty of subtle colors , beautiful cravats and very discreet historical	references	0	RES	PROC	RES	RES	RES	RES	RES	RES
aaaa	471	approval	61	 , calculations , summarization , and reporting ) , program modifications , and data review and	approval	0	RES	RES	PROC	DOT	PROC	DOT	PROC	DOT
aaaa	451	reference	57	&#34 Stinking fish &#34 was a derogatory Elizabethan	reference	to vaginal odor ; and cod--as in cod piece--was slang for penis .	RES	PROC	RES	RES	RES	RES	RES	RES
aaaa	487	approval	63	This methodology will establish the documentation and	approval	points that agency officials should meet .	DOT	RES	PROC	RES	RES	PROC	RES	RES
aaaa	478	approval	62	If	approval	was given , the orders would be transmitted down NORAD 's chain of command .	DOT	RES	RES	PROC	PROC	PROC	PROC	PROC
aaaa	444	reference	56	Using the	reference	set , we empirically determined parameters for extracting conserved sequences that could contain miRNA genes ( designated as ' regions ' ) .	PROC	RES	RES	RES	RES	RES	RES	RES
aaaa	307	imitation	36	For some strange reason , as Slate viewers will soon see , I 've turned out a solid Alan Keyes	imitation	0	RES	RES	RES	PROC	DOT	RES	RES	DOT
aaaa	418	reference	52	Comment : Focus pretty narrow , but not narrow enough to exclude	reference	to Robin Williams .	RES	PROC	RES	PROC	RES	PROC	PROC	PROC
aaaa	216	classification	25	To gain greater confidence in deciphering organ-specific gene-expression patterns , gene-product	classification	focused on 326 probes with a more than fourfold ratio difference in signal intensities in at least one organ compared to the reference ( Figure 2 ) .	PROC	RES	PROC	PROC	PROC	PROC	PROC	PROC
aaaa	224	classification	26	The	classification	of patients by stage of age-related maculopathy involves painstaking analysis of drusen size , number , area and morphology in several subcategories .	PROC	PROC	PROC	PROC	RES	DOT	PROC	DOT
aaaa	318	instruction	37	It is possible that the use of 100 % validity and the lack of any specific	instruction	may have made use of the cues a matter of individual strategy and thus both relatively unreliable and less subject to genetic influences .	DOT	PROC	RES	PROC	DOT	PROC	PROC	DOT
aaaa	166	classification	20	DLDA is a very simple classifier but it has been shown to perform well in complex situations , in particular , in an extensive study of discrimination methods for the	classification	of tumors using gene-expression data [ 29 ] .	PROC	RES	PROC	PROC	RES	PROC	PROC	PROC
aaaa	268	instruction	31	For example , MIPS is a convenient acronym for millions of	instructions	per second , point and click is a quick and direct way of describing basic mouse techniques , and run-around , borrowed from typesetting , is an apt metaphor for the way text flows around the outside edges of a graphic image .	DOT	RES	PROC	RES	RES	PROC	RES	RES
aaaa	187	classification	22	Negotiated Service Agreements ( NSAs ) or &#34 niche	classifications	&#34 are rate and service adjustments arranged by the Postal Service and potential users that are legally permissible , provided that :	PROC	PROC	RES	RES	RES	RES	RES	RES
aaaa	197	classification	23	A	classification	approach was chosen , because the two primary goals of this effort were to create a comprehensive listing of precancer terms and to provide a broad hierarchy for precancer concepts .	PROC	PROC	PROC	PROC	PROC	RES	PROC	PROC
aaaa	245	classification	29	The socioeconomic	classification	was worked out by Mr . Theodore of the Community Medicine department of our institution with input from the Statistics department of the Green Pasture hospital , Pokhara .	RES	DOT	RES	PROC	PROC	RES	DOT	DOT
aaaa	369	construction	45	It might also be the case that there are thousands of	construction	pathways to the Lego house in twenty steps .	PROC	RES	PROC	RES	PROC	RES	RES	RES
aaaa	397	invention	49	The level of	invention	this year has been amazingly high , but few movies have maintained it consistently .	RES	PROC	DOT	PROC	RES	PROC	PROC	PROC
aaaa	391	invention	48	The bra is an early 20 th century	invention	 , born of a new ideal for the female body newly engaged in sports and gainful employment .	RES	RES	RES	RES	RES	RES	RES	RES
aaaa	157	acquisition	19	General Electric and General Motors , among others , have done a brilliant job of using	acquisitions	to strengthen both themselves and the acquired companies .	DOT	RES	RES	DOT	DOT	RES	RES	DOT
aaaa	149	acquisition	18	It continues the momentum of the 1998	acquisition	of 101 paintings and prints by Paul Gauguin and the School of Pont- Aven , and the 1999 announcements of the promised gifts of the Glick Collection of contemporary glass and the Clowes Collection of l 00 works by European Old Masters .	RES	RES	RES	DOT	PROC	PROC	DOT	PROC
aaaa	347	invention	41	&#34 There 's more musical	invention	in a song like ' Trailways Bus ' than in the entire score of the much ballyhooed Ragtime , &#34 says Slate 's Mark Steyn .	RES	PROC	RES	RES	PROC	PROC	PROC	PROC
aaaa	116	acquisition	14	As a result , these programs encountered significant increases in	acquisition	costs as well as delays in delivering capabilities to the war fighter .	RES	PROC	RES	RES	RES	DOT	RES	DOT
aaaa	356	invention	42	In this sense , the 1984 Super Bowl ad featuring an athletic woman hurling a hammer and destroying Big Brother was not so much some	invention	of Chiat / Day 's imagination as it was the visual expression of everything Jobs had been saying since Apple began .	RES	RES	RES	RES	RES	RES	RES	RES
aaaa	87	acquisition	11	Since the 1970 s , both the Department of Justice and the FTC have taken a far more tolerant view of mergers and	acquisitions	 , partly on the grounds that increasing international competition provides a check on U . S . conglomerates .	PROC	PROC	PROC	DOT	PROC	PROC	PROC	PROC
aaaa	366	invention	44	There is an astonishing array of	inventions	in women 's costumes , where all the most dangerous aesthetic risks are currently being taken .	RES	RES	PROC	RES	RES	DOT	RES	DOT
aaaa	106	acquisition	13	Auditors should assess the extent to which the agency 's	acquisition	planning is realistic and comprehensive .	PROC	PROC	DOT	PROC	PROC	PROC	PROC	PROC
aaaa	95	acquisition	12	A Technology Standardization Committee ensures statewide coordination of technology	acquisitions	and upgrades , and a Forms Standardization Committee ensures standardization of paperwork and administration among the programs .	PROC	PROC	RES	PROC	RES	RES	RES	PROC
aaaa	483	illustration	62	But it is nevertheless a useful	illustration	of a few techniques that need to be mastered by anyone wishing to fabricate a news story :	DOT	PROC	RES	PROC	RES	RES	RES	PROC
aaaa	403	imitation	50	By now , an entire generation of American cigar smokers has paid the price of freedom by buying overpriced ersatz Havanas made in the Dominican Republic or Honduras from	imitation	Cuban tobacco .	RES	RES	PROC	PROC	RES	RES	RES	RES
aaaa	184	purchase	21	Measures like controlling sales at gun shows , limiting the volume of gun	purchases	at any one time , and cutting off dealers whose sold guns are disproportionately involved in crimes .	DOT	RES	PROC	PROC	RES	RES	RES	RES
aaaa	415	imitation	52	In	imitation	of Rembrandt 's flayed ox on display at the Louvre , Soutine hung a carcass of beef in his studio .	PROC	PROC	PROC	RES	PROC	RES	PROC	PROC
aaaa	411	classification	52	Hepatic gene transcriptional profiles and ontology	classifications	indicated that fish oil LC-PUFA likely increased FA -oxidation and gluconeogenesis , and decreased FA synthesis .	DOT	DOT	RES	RES	PROC	RES	RES	DOT
aaaa	435	classification	55	The approach would be : [ 1 ] use the entire gene set without preprocessing to train a network , testing to confirm that it had at least a good fit to the problem and , [ 2 ] use the network 's definition of the problem , by differentiating the network , to focus on those genes most essential to the	classification	0	PROC	PROC	RES	RES	PROC	PROC	PROC	PROC
aaaa	173	purchase	20	The Democratic amendment would require background checks for all	purchases	at gun shows and for anyone who tries to buy back his gun from a pawn shop .	RES	PROC	RES	RES	RES	RES	RES	RES
aaaa	459	classification	59	But Toobin 's	classification	system is suspect .	PROC	PROC	PROC	RES	RES	PROC	PROC	PROC
aaaa	494	simulation	63	A small	simulation	shows that this relationship is governed by the number of true null hypotheses in the tests ( unpublished data ) .	RES	DOT	PROC	PROC	RES	RES	DOT	DOT
aaaa	210	illustration	24	Vladimir Mayakovsky was out to reinvent poetry , Vsevelod Meyerhold theater , Vladimir Tatlin the monument , Dziga Vertov cinema , Viktor Shklovsky and Sergei Tretiakov prose literature , while Rodchenko 's domain comprised advertising , 	illustration	 , graphic design , stage design , photography , and a few other things besides .	RES	RES	RES	RES	DOT	PROC	RES	DOT
aaaa	218	illustration	25	The best	illustration	of the increase in power gained by the ratio method was the fact that that 20 differences were below the 5 % false detection rate ( by SAM ) when this method was used , whereas no differences below the 5 % false detection rate were found when the signal method was used .	PROC	RES	PROC	RES	RES	RES	RES	RES
aaaa	228	illustration	26	The most absorbing sections chart the struggle to power with a variety of	illustrations	: countless maps , evocative photos of both torture victims and triumphal scenes , and assorted personal memorabilia from passports to bloodstained clothes .	RES	RES	RES	RES	RES	RES	RES	RES
aaaa	235	illustration	27	Granting a special franchise to the Crescent City Slaughter- House Company was simply an	illustration	of a general authority to help some citizens and hurt others-all within the state .	PROC	RES	RES	PROC	PROC	RES	RES	RES
aaaa	170	illustration	20	Rather , they should be seen only as	illustrations	of the different budget and economic outcomes associated with alternative fiscal policy and saving paths based on common demographic and economic assumptions .	PROC	PROC	RES	PROC	RES	RES	RES	PROC
aaaa	181	illustration	21	Most of the 1 , 455 examples are excellent choices , and Greenman 's definitions and	illustrations	are well done ; there are , however , some significant errors to report .	RES	RES	RES	RES	RES	RES	RES	RES
aaaa	191	illustration	22	As an	illustration	 , we use this computational strategy to identify genes related to the apoptosis ( programmed cell death ) pathway in human .	DOT	RES	RES	PROC	RES	RES	RES	RES
aaaa	200	illustration	23	But I can give two	illustrations	 , both from ballets by George Balanchine that I have on tape .	PROC	RES	PROC	RES	DOT	RES	RES	DOT
aaaa	364	reference	43	Good to read , but sparse Index and brevity preclude its use as a	reference	grammar .	PROC	RES	RES	RES	PROC	PROC	RES	PROC
aaaa	338	reference	40	The only	reference	I have that mentions the strip at all ( The Penguin Book of Comics ) is rather sketchy on detail .	RES	RES	RES	RES	PROC	RES	RES	RES
aaaa	348	reference	41	Based upon the numbering of the	reference	sequence , each helix is named for the position number at the 5 ' end of the 5 ' half of the helix .	RES	RES	RES	RES	RES	RES	RES	RES
aaaa	248	illustration	29	The discovery of 2 RAR- agonists out of 30 molecules tested is a good	illustration	of this approach .	RES	RES	RES	PROC	PROC	RES	RES	RES
aaaa	367	reference	44	Termed the ' type II ' experimental approach , measurements for each gene during each condition were made relative to a constant	reference	pool .	PROC	PROC	RES	RES	RES	DOT	RES	DOT
aaaa	374	reference	45	Biblical	references	are not precise , but they do indicate that David s burial place was inside the walls of the City of David , which most archaeologists believe did not extend this far up Mount Zion .	RES	RES	RES	RES	DOT	PROC	RES	DOT
aaaa	396	imitation	49	Similarly , the posh long a in grass ( and indeed class ) was originally an affectation by courtiers in	imitation	of George IV : until then everyone in the country had pronounced class to rhyme with lass .	PROC	RES	PROC	PROC	RES	PROC	PROC	PROC
aaaa	107	approval	13	Despite this difference , everybody reports that the U . S . position is that it does n't need further	approval	for a strike if the deal is abrogated .	DOT	RES	PROC	RES	DOT	PROC	DOT	DOT
aaaa	302	invention	35	He did introduce one new subject : the impending rewrite of the patent laws that ( he says ) will allow foreigners to steal U . S .	inventions	0	RES	RES	RES	RES	RES	RES	RES	RES
aaaa	309	invention	36	The hat itself was a male	invention	and a male privilege until women got tired of coifs , veils , and wimples in the Renaissance .	RES	RES	PROC	RES	DOT	RES	RES	DOT
aaaa	319	invention	37	' Before the	invention	of the printing press , manuscripts had to be copied by hand .	PROC	RES	RES	PROC	PROC	PROC	PROC	PROC
aaaa	258	invention	30	Tweed traditionally kept lairds and lords warm as they went out on grouse shoots on their northern estates - before the	invention	of Goretex .	PROC	PROC	RES	RES	RES	RES	RES	RES
aaaa	269	invention	31	It seems like everyone I knew who read his column--and that 's nearly everyone I knew growing up , even in the suburbs--understood that Slats and others were	inventions	0	RES	PROC	RES	RES	RES	RES	RES	RES
aaaa	278	invention	32	It would be great to see this decline as divine retribution for the	invention	of Dockers , but the answer has more to do with dramatic changes in the kinds of jeans kids buy and Levi 's failure to adapt to those changes .	RES	DOT	RES	PROC	RES	RES	RES	DOT
aaaa	287	invention	33	In algebra , efforts to find the roots of equations led to the discovery of the symmetries of roots of equations and thence to the	invention	of group theory , which finds routine application in the study of crystallographic groups by structural biologists today .	RES	PROC	PROC	PROC	RES	PROC	PROC	PROC
aaaa	179	damage	21	Applications and limitations of bridging PCR as an assay for DNA	damage		PROC	RES	DOT	PROC	RES	RES	RES	RES
aaaa	168	damage	20	Anti- RA- 1 antibodies are directed towards domains 3 and 4 of calpastatin , the natural inhibitor of calpains , which are members of the cysteine proteinases that have been implicated in articular	damage	[ 13 ] .	DOT	RES	RES	DOT	RES	RES	RES	RES
aaaa	198	damage	23	These warnings undoubtedly save lives : Natural disasters may cause more property	damage	in the United States , but they kill fewer people . )	PROC	RES	DOT	PROC	RES	PROC	DOT	PROC
aaaa	189	damage	22	For example , the General Estimates System is based on police reports , but various sources suggest that about half of the motor vehicle crashes in the country are not reported to police , and the majority of these unreported crashes involve only minor property	damage	and no significant injury .	RES	RES	RES	RES	RES	PROC	RES	RES
aaaa	208	damage	24	The newest trouble aboard Mir is that cosmonaut Vasily Tsibliev is experiencing a heart irregularity , and therefore may not be able to undertake the space walk needed to repair the	damage	suffered by the vehicle last week .	RES	RES	RES	RES	RES	PROC	RES	RES
aaaa	234	damage	27	The incision became infected--a potentially deadly complication for Bob because liver	damage	weakens the immune system--and I almost had to wheel him into the intensive-care unit .	DOT	RES	PROC	DOT	RES	RES	RES	RES
aaaa	226	damage	26	The cathedral built in her honor can no longer be used because of structural	damage	 , but a new one was built in the early 1970 s .	RES	RES	RES	RES	RES	RES	RES	RES
aaaa	247	damage	29	Studies in both humans and animals suggest that high glucose levels might exacerbate ischemic brain	damage	[ 3 ] .	RES	RES	PROC	RES	RES	RES	RES	RES
aaaa	239	damage	28	After the decision-in which fear of collateral	damage	was an important factor- not to use cruise missiles against Kandahar in December 1998 , Shelton and officers in the Pentagon developed plans for using an AC- 130 gunship instead of cruise missile strikes .	PROC	RES	PROC	RES	RES	PROC	RES	RES
aaaa	180	discount	21	Flying at a	discount	should be more dangerous .	PROC	PROC	RES	RES	PROC	PROC	PROC	PROC
aaaa	169	discount	20	UPS then began offering	discounts	to certain large volume customers .	RES	RES	RES	RES	RES	RES	RES	RES
aaaa	199	discount	23	Fourth , the	discount	elasticity was set equal to zero , with corresponding zeros in the eXe model .	DOT	RES	RES	RES	RES	RES	RES	RES
