sentenceid	globalindex	lemma	lemmaindex	leftcontext	headword	rightcontext	gs_expert	C1	C2	C3	C4	C5	VOTE	MACE
bbbbb	114	letter	28	If she wrote a	letter	 , perhaps she also bote her tongue .	INFO	INFO	DOT	ART	DOT	INFO	INFO	DOT
bbbbb	420	book	118	We got the	books	in a timely fashion .	ART	ART	ART	ART	ART	ART	ART	ART
bbbbb	424	book	119	Stephen King dumped his longtime publisher , Viking , and is seeking more than $ 17 million for his new	book	0	DOT	ART	DOT	INFO	INFO	ART	DOT	ART
bbbbb	405	book	114	Jonathan Lethem ( the New York Times Book Review ) finds both ends of the spectrum in the	book	: &#34 When he 's at his best , Self 's struggle with these opposed gifts conjures up fiction that alternately boggles , amuses and horrifies .	INFO	INFO	DOT	INFO	ART	INFO	INFO	INFO
bbbbb	409	book	115	The problem is , little else in his	book	suggests that this dream will become reality .	INFO	INFO	INFO	INFO	ART	INFO	INFO	INFO
bbbbb	412	book	116	But that was my point . As I wrote in the	book	 , &#34 Once one starts using imagery from the Holocaust--that most extreme of events--it becomes impossible to say anything moderate , balanced , or nuanced ; the very language carries you along to hyperbole . &#34	INFO	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	416	book	117	Most of this	book	is understandably concerned with accent in the United Kingdom , though other varieties of English are discussed .	INFO	INFO	INFO	ART	INFO	INFO	INFO	INFO
bbbbb	392	book	110	But to explain that and convince the reader of it would require sophisticated analysis of a mass of data and would be an entirely different	book	from the collection of personal reminiscences he has produced .	INFO	INFO	ART	INFO	INFO	INFO	INFO	INFO
bbbbb	396	book	111	There is so much detail in the	book	that the reader may feel that its comprehensiveness cannot be questioned , but one small omission of which I have personal knowledge makes me question the value of so much detail .	INFO	DOT	INFO	ART	INFO	DOT	INFO	DOT
bbbbb	399	book	112	So why is one inclined to forgive this	book	's faults ?	INFO	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	402	book	113	When Oprah went fitness crazy , 	books	by her chef and her personal trainer became nationwide hits .	INFO	INFO	ART	ART	ART	INFO	ART	ART
bbbbb	206	letter	51	( The same new book that exposes Melita , The Mitrokhin Archive , says that the KGB manufactured a forged	letter	from Oswald to Howard Hunt at the CIA before November 22 , and leaked it to American conspiracy theorists in the ' 70 s .	DOT	INFO	ART	ART	ART	DOT	ART	ART
bbbbb	202	letter	50	At least , this is what I tell Italian- Americans who write me incredibly nasty	letters	when my mob stories appear .	DOT	INFO	DOT	INFO	INFO	INFO	INFO	INFO
bbbbb	211	letter	53	Finally journal article was selected as &#34 Publication Type &#34 to exclude	letters	 , editorials , news , etc . [ 17 ] . The search results were displayed in the MEDLINE format and the affiliation for each entry was retrieved for each journal in each year .	INFO	INFO	ART	INFO	ART	ART	ART	ART
bbbbb	225	letter	57	be seen as a celebration of the love for ' art and life ' professed by the painter in one of his final	letters	to Theo . &#34	INFO	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	221	letter	56	A	letter	to the editor in the Post provides a picturesque example of the mentality that drives many such a problem inside the Marion Barry empire .	INFO	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	232	letter	59	The story also has the most details from the trial evidence , such as running quotes from Markhasev 's jailhouse	letters	to another inmate , in which he says that he went to kill a drug dealer who was n't home and then came upon Ennis Cosby fixing a flat tire , and details about how the informant who turned Markhasev in to get a $ 100 , 000 National Enquirer reward testified that the defendant told him he 'd killed Cosby .	INFO	INFO	INFO	INFO	DOT	INFO	INFO	INFO
bbbbb	228	letter	58	I hope this	letter	finds you and your family in good health .	ART	DOT	INFO	ART	INFO	ART	DOT	DOT
bbbbb	218	book	56	Amazon charges $ 2 a	book	for gift-wrapping , which is free at the other two stores , but Amazon accidentally charged only $ 2 for wrapping both books .	ART	ART	ART	ART	ART	ART	ART	ART
bbbbb	222	book	57	For	books	in English , the British Bookshop at Mauerstrae 83  84 has a good range .	INFO	ART	ART	ART	ART	ART	ART	ART
bbbbb	212	book	54	Widely considered the bible of dog breeding , it is essentially the blue	book	for dog buyers .	INFO	INFO	ART	INFO	ART	INFO	INFO	INFO
bbbbb	215	book	55	Still , this is a	book	whose bibliography includes monographs entitled Private Tooth Decay as Public Economic Virtue and tomes such as The History and Social Influence of the Potato - - so the rest of it is still loaded with nuggets worth finding .	INFO	INFO	INFO	INFO	INFO	ART	INFO	INFO
bbbbb	208	book	53	Culturebox has not yet seen the galleys of the new	book	 , but can offer up a couple of the more florid lines gleaned from previous biographies .	INFO	DOT	ART	INFO	ART	INFO	DOT	DOT
bbbbb	199	book	50	Long ago I read , in the Tiffany Manners for Teenagers	book	 , that a gentleman should never wipe up anything he accidentally spills in a lady 's lap .	INFO	ART	INFO	INFO	INFO	ART	INFO	ART
bbbbb	203	book	51	The	book	had its defenders , but the reviews were mostly scathing .	INFO	INFO	ART	INFO	INFO	INFO	INFO	INFO
bbbbb	229	book	59	These are , as the	book	title suggest , witty ; one could certainly agree that they are facetious ; but they are not funny , and certainly not hilarious .	INFO	ART	INFO	INFO	ART	INFO	INFO	INFO
bbbbb	155	dictionary	38	Only since moving to the mainland have I been tagged a Conch , and , as some	dictionaries	now define any native of the Florida Keys as a Conch , I no longer demur .	INFO	ART	INFO	INFO	INFO	ART	INFO	ART
bbbbb	391	dictionary	109	Other sources are not quite so outspoken ; Merriam- Webster	dictionaries	maintain that proper nouns are usually capitalized in English .	INFO	INFO	INFO	ART	INFO	ART	INFO	ART
bbbbb	346	dictionary	95	Etymological	dictionaries	do pretty much the same , though for the most part they , like the OED , eschew information about multiword entries , idiomatic phrases , and such .	INFO	INFO	INFO	ART	INFO	INFO	INFO	INFO
bbbbb	342	dictionary	94	Besides , although publishers seldom get into such detail in the publicity about their	dictionaries	 , the more entries a dictionary has , the more definitions it has .	INFO	INFO	INFO	ART	ART	ART	ART	ART
bbbbb	352	dictionary	97	A writer of	dictionaries	; a harmless drudge , that busies himself in tracing the original , and detailing the signification of words .	INFO	ART	INFO	INFO	ART	DOT	DOT	DOT
bbbbb	348	dictionary	96	These days , when all editions of Burns 's poems are annotated , with glosses for any foreign words , allowing such Scotticisms to occupy valuable space in general	dictionaries	is not considered economical , and only those likely to appear in crossword puzzles are included .	INFO	INFO	ART	INFO	INFO	INFO	INFO	INFO
bbbbb	331	dictionary	91	Scots Gaelic	dictionaries	are heavily dependent on Irish sources , especially for the older words , and the dictionaries are full of variant and regional forms .	INFO	ART	INFO	ART	INFO	INFO	INFO	ART
bbbbb	328	dictionary	90	Five likely	dictionaries	omit the word tug as it is used locally .	INFO	INFO	ART	ART	INFO	INFO	INFO	INFO
bbbbb	260	diary	68	In researching this biography , Mller came across five additional pages of Anne Frank 's original	diary	that had been removed by her father before publication , largely because they reveal unhappy details of his marriage .	ART	INFO	DOT	ART	DOT	DOT	DOT	DOT
bbbbb	263	diary	69	He had internalized them fully , and his copious	diary	entries reveal neurotically high ambitions and an obsessional level of self-reproach for not meeting them .	INFO	INFO	DOT	INFO	INFO	INFO	INFO	INFO
bbbbb	252	diary	66	As Daniel Halvy wrote in his	diary	about a visit with Degas in December of 1895 , &#34 We went out ; he talked about France , about photography , about photography , about France , all mixed together with equal excitement . &#34	DOT	INFO	INFO	ART	INFO	DOT	INFO	DOT
bbbbb	152	dictionary	37	Notwithstanding the logistic difficulties of constructing synonym differentiators and collocations	dictionaries	 , particularly the latter , it is now possible for information technology to deliver direct to socalled end-users lexical data retrieval systems of great size , power , and usefulness .	INFO	INFO	INFO	INFO	DOT	DOT	INFO	DOT
bbbbb	246	diary	64	Cynthia Ozick deplores the corruption and sentimentalization of Anne Frank 's	diary	0	INFO	INFO	ART	INFO	INFO	INFO	INFO	INFO
bbbbb	249	diary	65	While alive , she published volumes of carefully edited literary	diaries	0	DOT	ART	INFO	INFO	INFO	ART	INFO	ART
bbbbb	240	diary	62	spark - John Rowe recorded in his	diary	 , I hope that spark may yet in some part .	INFO	INFO	INFO	INFO	ART	ART	INFO	ART
bbbbb	356	dictionary	98	I must admit that I have not been watching very carefully the admittance of the naughty bits of the language into	dictionaries	 , but I am pleased to see that their omission , so long a sop to the Cerberean self-styled guardians of the language , chiefly struthious provincials in the Bible Belt , Texas , and--believe it or not-- California , has ended .	INFO	INFO	INFO	DOT	INFO	DOT	INFO	DOT
bbbbb	234	diary	60	Time excerpts Bill Gates ' Slate	diary	about his Senate grilling .	INFO	INFO	INFO	DOT	INFO	INFO	INFO	INFO
bbbbb	33	letter	8	I was interested in Ronald Verrall 's	letter	[ XX , 4 ] regarding hagas for haws , ` berry / fruit of the hawthorn .	INFO	INFO	ART	INFO	INFO	DOT	INFO	DOT
bbbbb	376	diary	105	Before the	diary	was found , Japanese historians believed that the emperor had at least contemplated abdication .	ART	ART	ART	INFO	DOT	DOT	ART	DOT
bbbbb	380	diary	106	Thanks to lots of spadework and liberal payments to sources , Coz 's team tracked down the famous pictures of O . J . wearing Bruno Magli shoes , the harrowing	diary	of Nicole Brown Simpson , and the guy who sold O . J . a knife right before the murder .	ART	INFO	ART	INFO	INFO	INFO	INFO	INFO
bbbbb	383	diary	107	Fevered study of the	diaries	of the prime minister and his wife led most British papers to conclude that their fourth child , due next May when Cherie will be three months short of 46 years old , must have been conceived while the couple were staying with Queen Elizabeth II at Balmoral , her Scottish castle .	INFO	INFO	DOT	INFO	INFO	INFO	INFO	INFO
bbbbb	361	diary	100	I really like reading the	diary	feature .	INFO	INFO	ART	ART	INFO	INFO	INFO	INFO
bbbbb	367	diary	102	Slate 's &#34 My Life as a Nielsen Family &#34 for the confessions of one anonymous fudger of a Nielsen	diary	) ; 2 ) do n't cover a truly representative sample ( college dorms , prisons , and African- American homes are all said to be either underrepresented or excluded from the survey ) ; 3 ) fluctuate wildly-- Fox officials , for instance , gripe that ratings for Beverly Hills 90210 yo-yo as much as 86 percent week to week ; and 4 ) measure 15 - minute intervals , which is detrimental to networks such as CNN that viewers usually watch for even smaller chunks of time .	INFO	INFO	ART	DOT	INFO	INFO	INFO	DOT
bbbbb	371	diary	103	Now that you have published the &#34 Diary &#34 jottings of Benazir Bhutto , regarded by many Pakistanis as the most corrupt politician that unfortunate nation has ever seen , I wonder whose	diary	you will publish next .	DOT	INFO	INFO	DOT	ART	ART	DOT	DOT
bbbbb	384	dictionary	107	It is suggested that the next edition include a more comprehensive section on dictionaries , perhaps of lesser importance in earlier times but increasingly the chief source of information about language for most people , reflected in a recent report that more people own a	dictionary	than a Bible .	ART	ART	ART	ART	ART	ART	ART	ART
bbbbb	387	diary	108	Here is her despairing	diary	entry after she visited a memoir club and read a chapter aloud : &#34 I could n't help figuring a kind of uncomfortable boredom on the part of the males ; to whose genial cheerful sense my revelations were at once mawkish and distasteful .	INFO	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	473	dictionary	134	9 . Both	dictionaries	list abbreviations and biographical and geographical entries in separate sections at the back , a practice I have never liked .	DOT	INFO	ART	INFO	INFO	INFO	INFO	INFO
bbbbb	498	book	142	One has to smile at the role played in this	book	by Andrew Cunanan , whose scenes are the only ones here that seem to spring from Dunne 's imagination .	INFO	ART	INFO	ART	INFO	INFO	INFO	ART
bbbbb	495	book	141	Or consider another argument at the core of the	book	 , this one about free speech .	INFO	INFO	DOT	INFO	INFO	INFO	INFO	INFO
bbbbb	491	book	140	Wilson wrote a famous	book	in 1975 called Sociobiology : The New Synthesis , and he later extended it with bits of psychology and mathematical modeling to yield a theory he called &#34 gene-culture coevolution . &#34	INFO	ART	ART	DOT	INFO	DOT	ART	DOT
bbbbb	489	diary	139	9 ) Commission feature : Bridget Jones 's ONLINE	diary		INFO	INFO	INFO	INFO	ART	ART	INFO	ART
bbbbb	486	diary	138	With the	diaries	 , she was writing solely for herself ( at least in theory ) and sometimes became a little sloppy or redundant , as we will in purely personal jottings or first drafts .	INFO	DOT	INFO	INFO	DOT	ART	INFO	DOT
bbbbb	63	letter	15	That 's one of the missing	letters	0	ART	ART	ART	DOT	INFO	ART	ART	ART
bbbbb	67	letter	16	Last week , the British government received a	letter/tok>	offering advice on an ongoing investigation .	DOT	INFO	INFO	INFO	INFO	DOT	INFO	INFO
bbbbb	46	letter	11	But there 's a complication here that both the editorial and the	letter	overlook , but that cab drivers cannot : Although the local rules say a cab driver cannot ignore a fare on the basis of &#34 personal appearance , &#34 this obviously ca n't mean that drivers must see threatening behavior before refusing to pick someone up .	INFO	ART	ART	INFO	DOT	INFO	DOT	DOT
bbbbb	41	letter	10	I was practically weeping--weeping , I tell you--when I read the excerpt from the	letter	the former , great publisher of the Los Angeles Times wrote , castigating Mark H . Willes , chairman and chief executive of Times Mirror Co . , and company for the sheer , unmitigated crap ( my paraphrasing here ) the ex-cereal magnate has been pulling since he took over the now hapless paper .	INFO	INFO	INFO	INFO	INFO	DOT	INFO	INFO
bbbbb	55	letter	13	One of them , he writes , &#34 sent me back a serious	letter	about some of the categories , while the other , not knowing whether it was a spoof or not , wrote : ' You are too good a sociologist not to have created something which itself is quite useful . '	DOT	ART	DOT	INFO	INFO	INFO	INFO	INFO
bbbbb	50	letter	12	Secondly , because a reading of the St . Jude	letter	reveals this sentence : &#34 It has been around the world nine times . &#34	INFO	ART	INFO	ART	INFO	ART	ART	ART
bbbbb	368	dictionary	102	95 ) for a dictionary of about the same extent as the larger college	dictionaries	( by Random House , Simon &amp; Schuster , and American Heritage ) , which sell for about $ 18 , makes no sense at all , especially when the subject work falls short of the competition in a number of respects .	DOT	ART	ART	ART	ART	ART	ART	ART
bbbbb	53	diary	13	Intelligence report , translation of Abu Zubaydah 's	diary	 , June 9 , 2002 .	INFO	ART	INFO	INFO	DOT	INFO	INFO	DOT
bbbbb	482	diary	137	The Post runs an AP dispatch revealing that a new biography of George Bush states that within days of naming Dan Quayle as his running mate in 1988 , Bush wrote in his	diary	: &#34 It was my decision , and I blew it , but I 'm not about to say I blew it . &#34	DOT	INFO	INFO	ART	INFO	INFO	INFO	INFO
bbbbb	454	letter	128	It followed interception by Iraqi security of a	letter	from Jordan to Maj . - Gen .	ART	ART	ART	ART	INFO	ART	ART	ART
bbbbb	458	letter	129	Worshipping Werner Van Braun ( to whom the boy writes	letters	) seems creepy in our post- Tom Lehrer era .	DOT	ART	DOT	INFO	ART	INFO	DOT	ART
bbbbb	197	dictionary	49	In fact many people use	dictionaries	to press flowers , hide money , or prop up uneven table legs .	ART	ART	ART	ART	ART	ART	ART	ART
bbbbb	338	dictionary	93	In various surveys conducted by	dictionary	publishers over the past years , it has emerged that the main use to which people put dictionaries is to find the correct spelling of a word ; the next most frequent use is to determine the meaning of a word ; determination of pronunciaton , etymology , synonyms , usage notes , and any other paraphernalia offered comes low on the list .	INFO	INFO	INFO	INFO	ART	ART	INFO	ART
bbbbb	429	letter	120	The Postman is about a drifter in the bleak and fractured America of 2013 who finds a bag of undelivered mail and , by posing as a	letter	carrier , rouses the populace to rise up against the evil Gen .	ART	ART	ART	ART	ART	ART	ART	ART
bbbbb	434	letter	122	For agencies that designate a central GAO liaison , we will communicate to the agency liaison when executive-level meetings are scheduled ; provide the liaison with a notification	letter	; and coordinate the entrance , exit , and agency comment meetings with the liaison .	DOT	INFO	DOT	DOT	DOT	INFO	DOT	DOT
bbbbb	334	dictionary	92	Finally , fictional people and places are listed in the main body of those	dictionaries	that include them , but real people and places appear in the appendices ; as it may be assumed that users look up things they do not know , the immediate assumption is that they ought to come to a reference book already aware that Homer was a real person ( despite speculation to the contrary ) and that Jesus was both real and , as the Jewish religious teacher , fictional ; fundamentalists will be disturbed to discover that most of the characters in the Bible are treated as fictional .	DOT	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	441	letter	124	Since I neither read his article on China nor wrote him a	letter	 , the logic that leads Krugman to a gratuitous strike at me is unclear .	INFO	ART	ART	ART	DOT	INFO	ART	DOT
bbbbb	446	letter	126	The early spin was that the	letter	did n't prove a quid pro quo , but was yet another example of documents sat on by the stonewalling Clinton White House .	DOT	INFO	ART	INFO	DOT	INFO	INFO	DOT
bbbbb	450	letter	127	That was a lovely	letter	0	INFO	ART	INFO	INFO	INFO	DOT	INFO	DOT
bbbbb	381	dictionary	106	Indeed , while I was writing this review an acquaintance phoned to say that he had to replace all the aging	dictionaries	in his office and asked me to recommend a replacement .	DOT	ART	ART	ART	ART	ART	ART	ART
bbbbb	372	dictionary	103	The campaign was started by two Michigan women and has now been joined by NAACP President Kweisi Mfume , who warns that if the company does n't bend , his organization will urge colleges and school systems not to buy its	dictionaries	0	DOT	ART	ART	DOT	ART	INFO	ART	ART
bbbbb	256	diary	67	After they hugged each other , Monica aglow in her newfound love , the president whispered to her , &#34 You 're special to me , Monica , but let 's keep this our little secret &#34 ( Lewinsky	diary	 , Page 52 ; Tripp tapes , Page 35 ) .	DOT	ART	ART	INFO	INFO	DOT	DOT	DOT
bbbbb	374	dictionary	104	There are two Scots Gaelic	dictionaries	readily available today .	INFO	DOT	ART	ART	INFO	ART	ART	ART
bbbbb	377	dictionary	105	Many-- perhaps most--still rely on the subjective judgment of the lexicographers who compile them , aided often by a judicious perusal of what other	dictionaries	include .	INFO	INFO	INFO	ART	INFO	DOT	INFO	DOT
bbbbb	358	diary	99	Curse John - In 1774 Philip Fithian was reminiscing in his	diary	about his undergraduate days at Princeton when they often practised mischief by parading bad women and burning Curse John .	INFO	DOT	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	355	diary	98	Francis disclosed that Archer had persuaded him to write a letter to Lord Archer 's lawyers falsely stating that they had had dinner that night , and Archer had altered his	diary	to show a meeting .	DOT	INFO	INFO	INFO	DOT	INFO	INFO	INFO
bbbbb	351	diary	97	Her father and his American collaborators carefully edited the	diary	to make it an uplifting , universal story , omitting her references to sex , religion , and German anti- Semitism .	INFO	INFO	ART	INFO	INFO	DOT	INFO	DOT
bbbbb	359	dictionary	99	Although almost all	dictionaries	are organized alphabetically , there are many ways to look at lexicon , and the analytical categories set forth by Pfeffer and Cannon in this book are interesting and useful .	DOT	DOT	ART	DOT	INFO	INFO	INFO	DOT
bbbbb	345	diary	95	The	diary	mainly collects information on : the class and subclass of mail sent or received by households , the sector or flow of this mail , the content or use of it , and the industry source of household mail originating in non-households .	INFO	INFO	INFO	INFO	ART	ART	INFO	ART
bbbbb	341	diary	94	Critics slam her voice as &#34 false and ungainly &#34 ( Jonathan Levi , the Los Angeles Times ) and complain that her	diary	is tainted by ideas and language that sound awkwardly mature .	INFO	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	337	diary	93	Slate - - where his daughter Karenna worked several years ago--to write a	diary	of his day at Microsoft .	INFO	INFO	INFO	ART	INFO	DOT	INFO	DOT
bbbbb	333	diary	92	A	diary	he started keeping in 1986 somehow never materialized until after the 1992 election .	DOT	DOT	DOT	INFO	ART	ART	ART	DOT
bbbbb	330	diary	91	Lewinsky , the Globe explains , is in the midst of a &#34 frantic food frenzy &#34 ; the paper even provides a helpful restaurant	diary	that details where she has been spotted and just what she has indulged in .	INFO	INFO	DOT	DOT	INFO	INFO	INFO	DOT
bbbbb	327	diary	90	Slate . Click to see the cheesecake cover shot by the &#34 big-name , big-ticket New York fashion &#34 photographer that Fallows agonized over in the Thursday installment of his	diary	0	INFO	INFO	ART	INFO	DOT	INFO	INFO	DOT
bbbbb	362	dictionary	100	Frequently used verbs found in	dictionaries	are usually written with lower-case letters ( boycott , bowdlerize , hoover ) , the name behind the verb being almost insignificant .	INFO	INFO	INFO	ART	INFO	INFO	INFO	INFO
bbbbb	317	letter	86	But this	letter	is long enough , possibly too long for the format , so I will leave discussion of Lemann 's attempt to sum up to the next letter .	DOT	INFO	INFO	ART	INFO	ART	INFO	ART
bbbbb	72	book	18	Yet , there is one bald misstatement of fact in the	book	that cannot go unassailed .	INFO	DOT	INFO	DOT	INFO	INFO	INFO	DOT
bbbbb	313	letter	85	In 1980 , NLAP used $ 63 , 000 in LSC funds to buy property at 607 Main St . in Conway , the	letter	said .	INFO	INFO	INFO	INFO	INFO	DOT	INFO	INFO
bbbbb	298	letter	80	[ From the opening salvo of a	letter	from Pacific Bell , .	INFO	INFO	ART	INFO	INFO	ART	INFO	INFO
bbbbb	302	letter	81	Will we , or our children , be talking their essays into microphones , composing peripatetically and out loud like Wordsworth &#34 writing &#34 his poems , or bosses dictating	letters	to secretaries in 1950 s TV sitcoms ?	INFO	INFO	INFO	DOT	ART	INFO	INFO	DOT
bbbbb	51	book	13	When I ordered Chechnya : Calamity in the Caucasus from Amazon . com and received instead a copy of Early Islamic Mysticism : Sufi , Quran , Miraj , Poets and Theological Writings , did I get justice in the form of a refund or a copy of the	book	I needed ?	ART	ART	ART	ART	DOT	ART	ART	ART
bbbbb	38	book	10	This argument is laid out at length in an annotated 300 - page	book	 , which also includes extensive advice on how to implement an investing strategy based on the theory .	DOT	DOT	ART	DOT	DOT	INFO	DOT	DOT
bbbbb	42	book	11	He again browsed the	books	visually and pulled a tome from the shelf .	ART	ART	ART	DOT	ART	ART	ART	ART
bbbbb	64	book	16	&#34 I wanted to address the values agenda three or four times a week , &#34 he writes at one point in the	book	0	INFO	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	68	book	17	At that point , we will control the industry and be able to extract the rich monopoly profits waiting to be had from poetry , 	book	reviews , essays pleading for entitlement reform , explanations of developments in foreign countries , and similar product lines .	INFO	ART	INFO	INFO	ART	INFO	INFO	INFO
bbbbb	56	book	14	The nonimmigrant residents of Miami and Los Angeles appear in Rieff 's	books	to be , if not entirely clueless about what 's going on around them , then at least hopelessly unable to explain it .	INFO	ART	ART	INFO	INFO	INFO	INFO	INFO
bbbbb	59	book	15	The	book	reads like good fiction .	INFO	INFO	INFO	INFO	INFO	ART	INFO	INFO
bbbbb	116	CD	29	And I was also skeptical of another statistic in the paper ( the Journal , I think ) this morning : of the 30 , 000	CDs	released each year , only 600 - 2 percent-make money .	INFO	INFO	ART	ART	ART	DOT	ART	ART
bbbbb	111	CD	28	Branches up at l Etoile , down the Champs- Elyses , Montparnasse , and the Forum des Halles , as well as La Dfense , have huge selections of books , 	CDs	and cassettes , electronics , and sports goods .	ART	ART	ART	ART	ART	ART	ART	ART
bbbbb	91	CD	23	Planning , therefore , is done for fall fashion lines , jazz ensemble	CDs	 , yellow legal pads , or fettuccine pasta products .	DOT	DOT	DOT	ART	ART	INFO	ART	DOT
bbbbb	82	CD	21	Records were replaced by	CDs	 , and lead type died in favor of computerized fonts .	ART	ART	ART	ART	ART	ART	ART	ART
bbbbb	108	CD	27	To the left are innumerable aisles of records , books , software , 	CDs	 , 12 - inch vinyl , and the city s largest selection of periodicals and zines .	ART	ART	ART	ART	ART	ART	ART	ART
bbbbb	105	CD	26	( Videos and	CDs	 , too , but somehow Culturebox is n't as interested in them . )	DOT	ART	ART	ART	ART	ART	ART	ART
bbbbb	100	CD	25	She sells out any house she appears in and moves enough	CDs	to qualify as a pop star-- 1 .	DOT	ART	ART	ART	DOT	ART	ART	ART
bbbbb	95	CD	24	Amazon has so far used that information in limited ways--occasionally I 'll get an e-mail suggesting I might want to buy a new CD that 's like other	CDs	I 've bought in the past--but the more products it sells , the more information it will collect and the more the information that will become relevant .	DOT	DOT	INFO	ART	ART	INFO	DOT	DOT
bbbbb	483	dictionary	137	For one thing , the user of a specialized	dictionary	can be assumed to have a level of sophistication that includes knowledge of and some understanding of what goes on in general dictionaries .	INFO	DOT	INFO	INFO	ART	INFO	INFO	DOT
bbbbb	480	dictionary	136	The OED 2 e is not tuned in to this pronunciation of machismo , showing only the - tch - pronunciation ; the Longman and the newer Oxford Concise show both , but with - tch - first ; only the Collins , of those British	dictionaries	I checked , shows the - k - pronunciation as prevalent .	INFO	INFO	ART	ART	INFO	INFO	INFO	INFO
bbbbb	61	diary	15	Several decades later , companion volumes to the literary	diaries	revealed passionate incest with her father , Joachim Nin , an affair with her analyst , Otto Rank , and successfully bigamous marriages in New York and California .	DOT	INFO	INFO	INFO	ART	INFO	INFO	INFO
bbbbb	112	diary	28	In these	diaries	 , viewers log entries every 15 minutes for what they watch .	INFO	ART	ART	ART	INFO	INFO	ART	ART
bbbbb	117	diary	29	Diary Survey- Each selected household is requested to keep two one-week	diaries	of all expenditures over consecutive weeks .	DOT	INFO	DOT	INFO	INFO	INFO	INFO	INFO
bbbbb	87	diary	22	I love Mary 's	diary	0	INFO	INFO	INFO	ART	INFO	ART	INFO	ART
bbbbb	92	diary	23	Highlights : The magazine excerpts the wrenching	diary	of Victor Klemperer , a Jew who managed to survive World War II in Dresden , Germany .	INFO	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	83	diary	21	The	diary	that Samuel Pepys kept from the the first day of 1660 till he thought he was losing his eyesight eight and a half years later can tell us a lot about how the English language has changed or remained more or less constant over the last three and a half centuries .	INFO	INFO	INFO	INFO	INFO	ART	INFO	INFO
bbbbb	106	diary	26	The Gates appearance certainly brings out criticism of his Slate	diary	entries .	INFO	INFO	INFO	INFO	ART	ART	INFO	ART
bbbbb	96	diary	24	The NYT runs some excerpts from the Unabomber 's	diary	0	INFO	INFO	INFO	ART	ART	INFO	INFO	ART
bbbbb	101	diary	25	Mount - John Rowe recorded in his	diary	for 1760 , Clearing sugar from the Mount .	INFO	ART	INFO	INFO	ART	INFO	INFO	INFO
bbbbb	499	dictionary	142	Interestingly , some Spanish	dictionaries	define the word as a cemetery for Catholics , whereas they define cementerio as an enclosed place for burying the dead .	INFO	INFO	INFO	INFO	INFO	ART	INFO	INFO
bbbbb	493	dictionary	140	It is important to note that Paul Procter , in his Foreword , describes this	dictionary	as designed for the foreign learner of English in any part of the world ; thus , it should not be judged on the same terms as are other monolingual dictionaries of like size , 100 , 000 words and phrases defined , . . . under 50 , 000 headwords .	INFO	INFO	ART	INFO	INFO	INFO	INFO	INFO
bbbbb	497	dictionary	141	If meaning appears neutral , as it does in the modern	dictionaries	 , it is only so following the dictates of objectivity , an ideology in itself , and the politics of invisibility .	INFO	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	463	dictionary	131	That seems the position in all Oxford	dictionaries	0	INFO	INFO	INFO	INFO	INFO	ART	INFO	INFO
bbbbb	461	dictionary	130	At the time he was writing , Michener noted that	dictionaries	had not caught up with the current meaning .	INFO	INFO	INFO	INFO	ART	DOT	INFO	DOT
bbbbb	390	diary	109	In Japan , the country 's biggest selling newspaper , Asahi Shimbun , led Wednesday with the discovery of a	diary	showing that Emperor Hirohito never considered abdication at the end of World War II , even though his country was in ruins and he was worried about being prosecuted by the International Military Tribunal for the Far East .	DOT	INFO	DOT	ART	DOT	ART	ART	DOT
bbbbb	259	book	68	It costs US $ 25 a year ; back issues are available as are several	books	 , none expensive .	ART	ART	ART	ART	DOT	ART	ART	ART
bbbbb	255	book	67	Unfortunately , Randall E . Stross ' The Microsoft Way , an inside look at the software giant that publishes this magazine , will not match the gold standard set by Barbarians and Thieves . The	book	succumbs to all the usual pitfalls of business writing .	INFO	INFO	INFO	INFO	INFO	INFO	INFO	INFO
bbbbb	251	book	66	The first	book	had a simplish dramatic trajectory : Harry is sure he knows who are the good guys and who are the bad guys , but he guesses wrong .	INFO	INFO	INFO	ART	ART	INFO	INFO	ART
bbbbb	248	book	65	Graham Green , in the second of his autobiographical	books	 , Ways of Escape , told this about his friend , Evelyn Waugh : Evelyn 's diaries have been joyfully exploited by the media , a word that has come to mean bad journalism .	INFO	INFO	INFO	ART	ART	INFO	INFO	ART
bbbbb	245	book	64	If these two	books	got together , their offspring would be a near-perfect biography .	INFO	ART	INFO	ART	INFO	INFO	INFO	ART
bbbbb	242	book	63	While the neighborhood is less than scintillating , the second-hand bookstores specializing in film-related	books	and posters are excellent .	DOT	ART	DOT	DOT	INFO	ART	ART	DOT
