sentenceid	globalindex	lemma	lemmaindex	leftcontext	headword	rightcontext	gs_expert	C1	C2	C3	C4	C5	VOTE	MACE
fffff	490	Europe	65	&#34 Whether the United States will have a taste for the long haul in the Balkans , or will withdraw from	Europe	to protect its clearer national interests , hangs in the balance . &#34	DOT	DOT	LOC	ORG	ORG	LOC	DOT	ORG
fffff	444	Africa	59	Urbanization is changing the context of human-mosquito interaction and subsequent disease transmission in	Africa	0	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	438	Africa	58	The WP says Jesse Jackson saw something special about President Clinton getting the news while in	Africa	: &#34 It 's a convergence that could only be planned by God . &#34	LOC	LOC	LOC	LOC	ORG	LOC	LOC	LOC
fffff	386	Africa	51	In most of southern	Africa	 , up to 80 % of the population depends on small-scale agriculture for food and livelihood .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	378	Africa	50	Although the budget of 3400 million spread over five years is tiny considering the combined burden of HIV / AIDS , tuberculosis , and malaria , it is important to remember that it is the biggest single European project for clinical trials in	Africa	0	LOC	LOC	LOC	LOC	ORG	LOC	LOC	LOC
fffff	420	Africa	56	In the	Africa	bombings manhunt , both magazines zero in on Osama Bin Laden , the technosavvy , multimillionaire Saudi exile living in Afghanistan .	DOT	LOC	LOC	ORG	ORG	LOC	LOC	LOC
fffff	415	Africa	55	Military officers in Sierra Leone ( primer--it 's in west	Africa	) ousted the country 's first democratically elected president in a coup .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	406	London	53	While on the subject of British radio , about a year ago , the radio station Jazz FM was establishd in	London	 , purportedly to play Jazz morning , noon , and night .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	398	London	52	Though born in America , Theroux is a passionate dissector of the British character , having spent 20 years living in	London	0	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	390	London	51	Many papers around the world led Wednesday with the thousands dead in the Taiwan earthquake , and in	London	the Financial Times began to examine the quake 's possible economic effects .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	382	London	50	And having recently been in Paris and	London	 , we appreciate the Times all the more for its detailed news coverage , as against all the nattering about Tony and Gordon and Alistair Campbell that fills to overflowing the quality London papers .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	431	London	57	Asked about Gingrich 's $ 12 , 000 hotel bill at	London	's posh Claridge 's , an aide offers the Post this explanation : &#34 Arco selected the hotel . &#34	LOC	LOC	LOC	LOC	ORG	LOC	LOC	LOC
fffff	425	London	56		London	's other liberal broad sheet , the Independent , said that &#34 by overreaching himself , Mr . Starr has thrown him [ the President ] a lifeline .	LOC	LOC	LOC	ORG	ORG	ORG	ORG	ORG
fffff	413	London	55	Many newspapers , however , highlighted a warning by Bill Gates of Microsoft that there may be computer glitches further down the line , and the Times of	London	led its front page Monday with the news that the bug had &#34 affected a computer at the main uranium storage site for the US nuclear arsenal .	DOT	ORG	ORG	LOC	ORG	ORG	ORG	ORG
fffff	412	London	54	The strengths that the FBI brought to counterterrorism were nowhere more brilliantly on display than in the case of Pan American Flight 103 , bound from	London	to New York , which blew up over Lockerbie , Scotland , in December 1988 , killing 270 people .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	436	London	58	According to a report in the Times of	London	 , the storm brought down 270 million trees in France , ranging from 18 th - century oaks in Paris gardens to entire plantations in the Vosges Mountains .	DOT	LOC	DOT	LOC	LOC	ORG	LOC	LOC
fffff	300	Germany	39	right yeah the the World Football League is playing uh Frank uh playing in	Germany	i think i 've forgotten where they are Germany and somebody that	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	290	Germany	38	The specimens were examined using a light microscope ( Leica , 	Germany	) equipped with a digital camera ( Model C 5810 , Hamamatsu Photonics K . K . )	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	238	Germany	31	The paper notes this brings Britain into line with the policy of almost all other NATO nations , including France , Canada , and	Germany	0	ORG	LOC	LOC	ORG	ORG	ORG	ORG	ORG
fffff	229	Germany	30	The 40 profiles include the obvious choices-- Frank Sinatra , Dr . Spock , Roy Rogers--but there are also stories about Otto Bettmann , who began his photo archive with two suitcases of photographs carted out of Nazi	Germany	; Martha Gellhorn , who covered wars from Spain in the 1930 s to Patagonia in the 1980 s ; and the inventors of the Cuisinart , the La- Z-B oy , and bubble gum .	LOC	ORG	DOT	LOC	ORG	ORG	ORG	ORG
fffff	247	Germany	32	Showing off his homework , Krauthammer alleged that	Germany	supports the treaty because the closure of East Germany 's dirtiest factories has already brought the Germans into compliance with the coming emission standards , which are set at 1990 levels .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	269	Germany	35	He learned that Herr Siegfried was still missing , presumably in	Germany	somewhere , and as for Joseph , well , Joseph had been unmasked as an impostor just after leaving Dubai .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	283	Germany	37	But Moltke was firmly opposed to the use of force ; when he was put on trial with the other conspirators after the 1944 plot , he was impressed--almost heartened--that the judge gave him a death sentence simply for thinking about	Germany	without Hitler .	DOT	ORG	ORG	DOT	DOT	ORG	ORG	ORG
fffff	274	Germany	36	There is one other recurring difference in the papers '	Germany	coverage : all but the NYT render the winner 's name &#34 Schroeder , &#34 while the Ochs Sulzberger bund foregoes that &#34 oe &#34 for an &#34 o &#34 under an umlaut .	DOT	DOT	ORG	ORG	ORG	DOT	ORG	ORG
fffff	421	America	56	right yeah i agree i agree with you i do n't think we should either even though i know there are benefits to the metric system i do n't think the benefits of the metric system outweigh the the disadvantages that would happen to the people of	America		DOT	DOT	LOC	LOC	ORG	ORG	DOT	ORG
fffff	432	America	57		America	is delinquent on $ 1 .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	416	America	55	But few Internet service providers serve rural	America	 , because the current number of consumers is too small for them to make money .	LOC	LOC	LOC	LOC	ORG	ORG	LOC	LOC
fffff	472	Europe	62	Unlike the great capital cities of	Europe	 , there is no prevailing style of architecture here , no monumental core for a new building to harmonize or clash with .	LOC	LOC	LOC	LOC	ORG	LOC	LOC	LOC
fffff	480	Europe	63	It is also lurking in	Europe	 , although apparently with less devastating consequences .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	454	Europe	60	Its president , Kai Simons , also the Director of the Max Planck Institute for Cell Biology and Genetics in Dresden , Germany , says research funding in	Europe	is just not working .	LOC	LOC	LOC	ORG	LOC	LOC	LOC	LOC
fffff	460	Europe	61	Liberals have been like the pre- Civil War Whigs , at least as rendered by Louis Hartz in his classic Liberal Tradition in America . The Whigs kept seeing the proles through the lens of	Europe	's old feudal societies , imagining that America 's lower orders wanted to seize property rather than acquire it .	DOT	ORG	ORG	ORG	ORG	DOT	ORG	ORG
fffff	498	Europe	66	Paris ' citizens ( encouraged by a hefty fine for messy dogs ) are also getting their scoops out--a rare example , says the article , of civic activism in	Europe	0	DOT	LOC	LOC	LOC	ORG	ORG	LOC	LOC
fffff	433	America	58	We hope that the terrible losses chronicled in this report can create something positive-an	America	that is safer , stronger , and wiser .	DOT	ORG	DOT	LOC	ORG	ORG	ORG	ORG
fffff	448	America	59	They do n't believe communism 's defeat ended	America	's global obligations : The United States should still strike boldly against authoritarian oppressors .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	459	Afghanistan	61	State Department memo , &#34 Gameplan for Polmil Strategy for Pakistan and	Afghanistan	 , &#34 Sept . 14 , 2001 ( tasked by President Bush ) .	DOT	ORG	LOC	ORG	ORG	ORG	ORG	ORG
fffff	450	Afghanistan	60	The Post also mentions the army 's distaste for Sharif 's attempts to cut ties to	Afghanistan	's Taliban militia .	DOT	ORG	ORG	DOT	ORG	ORG	ORG	ORG
fffff	476	Afghanistan	63	After leaving	Afghanistan	 , the four began researching flight schools and aviation training .	LOC	LOC	LOC	LOC	LOC	ORG	LOC	LOC
fffff	468	Afghanistan	62	But the President 's senior advisers saw the al Qaeda problem as part of a puzzle that could not be assembled without filling in the pieces for	Afghanistan	and Pakistan .	DOT	ORG	ORG	DOT	ORG	ORG	ORG	ORG
fffff	492	Afghanistan	65	Aware that his co-conspirators in	Afghanistan	and Pakistan would be sending him a new colleague shortly , he bided his time and worked for a few weeks at a gas station in La Mesa where some of his friends , including Abdullah , were employed .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	484	Afghanistan	64	In the Africa bombings manhunt , both magazines zero in on Osama Bin Laden , the technosavvy , multimillionaire Saudi exile living in	Afghanistan	0	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	499	Afghanistan	66	Among sympathetic peers in	Afghanistan	were a few of the warlords still fighting for power and Abu Zubaydah , who helped operate a popular terrorist training camp near the border with Pakistan .	LOC	LOC	LOC	LOC	LOC	ORG	LOC	LOC
fffff	344	California	45	He corresponded by email with a woman in	California	 , but Atta told him to discontinue this effort .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	349	California	46	Attorney 's Office in the Central District of	California	lower its threshold policy so as to discourage marijuana entrepreneurs posing as medical suppliers ?	DOT	LOC	LOC	ORG	DOT	ORG	DOT	ORG
fffff	306	California	40	Basketball is as popular in	California	as in the rest of the United States - the season lasts from October to April .	LOC	LOC	LOC	LOC	LOC	ORG	LOC	LOC
fffff	321	California	42	The United States was eager to get in on the act and so , during the war with Mexico over the annexation of Texas , 	California	was suddenly regarded as a useful addition to the spoils .	LOC	LOC	LOC	LOC	DOT	LOC	LOC	LOC
fffff	71	Afghanistan	10	Though Bin Ladin 's destination was	Afghanistan	 , Pakistan was the nation that held the key to his ability to use Afghanistan as a base from which to revive his ambitious enterprise for war against the United States .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	86	Afghanistan	12	Though he emphasized the worldwide nature of the conflict , the references to specific enemies or regions named only the Taliban , al Qaeda , and	Afghanistan	0	LOC	LOC	DOT	ORG	ORG	ORG	ORG	ORG
fffff	97	Afghanistan	14	For the September 10 meeting , see NSC memo , Biegun to executive secretaries , Summary of Conclusions for Sept . 10 , 2001 , Deputies Committee meeting on	Afghanistan	 , India and Pakistan , Sept . 26 , 2001 .	DOT	LOC	LOC	LOC	ORG	LOC	LOC	LOC
fffff	109	Afghanistan	15	The Counterterrorist Center planned to brief cabinet-level principals and their deputies the following week , giving June 23 as the date for the raid , with Bin Ladin to be brought out of	Afghanistan	no later than July 23 .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	23	China	3		China	began to relax trade restrictions , and with the rise of Hong Kong , Macau became an isolated Portuguese outpost .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	15	China	2	Newsweek 's bigger package offers a book excerpt from Sinophile Henry Kissinger on the history of U . S . -	China	relations that lionizes Deng and Mao Tse-tung ( and , of course , Kissinger ) .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	5	China	1	The Gansu Provincial Museum ( Sheng Bowuguan ) , just across the street from the big Soviet-style Huaiyi Hotel , houses Silk Road treasures and perhaps the most famous sculpture in all of	China	 , the galloping Flying Horse of Gansu .	LOC	LOC	LOC	LOC	DOT	ORG	LOC	LOC
fffff	114	Afghanistan	16	To this end , al Qaeda required jihadists to turn in their passports before going to the front lines in	Afghanistan	0	LOC	LOC	LOC	DOT	ORG	LOC	LOC	LOC
fffff	31	China	4	The Times reported that Human Rights Watch endorsed the	China	deal , but failed to point out that the organization is conditioning its support in the following way :	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	69	China	9	President Clinton , all the papers note , appeared angry at a press conference , resolving to continue America 's seven-year-old ban on nuclear tests and warning that the election of a pro-test president in 2000 could provoke tests by Russia , 	China	 , India , and Pakistan .	ORG	ORG	ORG	LOC	LOC	ORG	ORG	ORG
fffff	61	China	8	Stripped of clutter and confusion , the gist of Gerth 's Pulitzer Prize series was that President Clinton had helped a campaign contributor to leak important military secrets to	China	0	ORG	ORG	ORG	ORG	LOC	ORG	ORG	ORG
fffff	8	America	1	Time 's trend-spotting lead is &#34	America	's Fascination with Buddhism &#34 ( a k a : an excuse to put Brad Pitt on the cover ) .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	13	America	2	Over the past 24 hours , authorities on two of	America	's most distant shores handed down punishments to two miscreants , Capt .	LOC	LOC	LOC	LOC	DOT	ORG	LOC	LOC
fffff	22	America	3	The RPH claims he is working for the good of	America	or the Republican Party or both .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	29	America	4	Your help today will enable us to strengthen further	America	's philanthropic heritage by expanding the Center 's crucial educational , leadership and outreach programs .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	40	America	5	A column claims that	America	has gone too far in its war against &#34 the new evil empire &#34 - - tobacco .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	41	America	6	Luckily , or so you 'd think , the Library of	America	has galloped to the rescue with a gigantic new edition to tout her worth .	DOT	ORG	ORG	LOC	ORG	ORG	ORG	ORG
fffff	50	America	7	A profile crowns Chris Rock &#34 The Funniest Man in	America	. &#34	LOC	LOC	LOC	LOC	ORG	LOC	LOC	LOC
fffff	439	China	58	Now Hong Kong 's real test as a special administrative region of	China	begins .	LOC	ORG	LOC	LOC	ORG	LOC	LOC	LOC
fffff	403	China	53	Then onward to	China	 , the next pause on the tour , and the Great Wall , which invites the backboard .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	399	China	52	Although	China	s Basic Law promised that Hong Kong s existing laws and civil liberties would be upheld , refugees began flowing the other way .	ORG	DOT	ORG	ORG	ORG	ORG	ORG	ORG
fffff	387	China	51	Urumqi is the capital of the Xinjiang Uighur Autonomous Region , which covers one-sixth of the total area of	China	0	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	383	China	50	The NYT is alone in emphasizing that the case could complicate the current effort by the governments of China and the U . S . to complete a trade agreement that would bring	China	into the World Trade Organization .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	426	China	56	The United States berates	China	for human rights abuses and illicit transfer of defense technology ; Chinese officials see U . S . policy as inconsistent and hypocritical-- President Clinton has sent mixed messages about Taiwan and most favored nation status .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	419	China	55		China	 , like most of East Asia , seeks high-tech weaponry .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	207	England	27	The cover story proclaims the end of	England	's decline and fall .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	18	California	3	According to Stewart 's account , the Clintons continued to fret about their ability to have children , and the following year even considered visiting a fertility doctor at the University of	California	at San Francisco .	DOT	LOC	DOT	ORG	ORG	LOC	DOT	ORG
fffff	14	California	2	The vaquero from	California	also worked on very large ranches , such as the Tejon ranch in the lower San Joaquin Valley .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	4	California	1	As part of a legal experiment , litigants without lawyers across	California	are using computerized video kiosks to prepare common court filings and seek basic legal advice .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	51	California	7	. If it reaches areas where there are a lot of beeches , it could potentially mirror what 's happening in	California	 , he warns .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	42	California	6	Looming large in the paper 's survey are the reactions of	California	's senators , both Democrats .	DOT	ORG	LOC	ORG	ORG	DOT	ORG	ORG
fffff	33	California	5	All this for an initiative that , notes the paper , won the approval of nearly 60 percent of	California	voters .	DOT	ORG	LOC	LOC	ORG	ORG	ORG	ORG
fffff	30	California	4	Maine is one of 48 states--	California	and New Hampshire have opted out--spending the $ 50 million a year Congress allocates for abstinence education , with every $ 4 of federal money matched with $ 3 of state funds .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	63	California	9		California	 , the balmy home of the next Democratic National Convention , is currently featuring Tim himself .	LOC	LOC	ORG	LOC	LOC	LOC	LOC	LOC
fffff	56	California	8	See April Testimony at 22 ( testimony of Cynthia Rice , 	California	Rural Legal Assistance ) .	LOC	ORG	LOC	ORG	ORG	LOC	ORG	ORG
fffff	368	England	48	An essay urges	England	to withdraw its soccer team from the World Cup if it is unable to squelch the violence of hooligan fans .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	135	Canada	19	Every country needs its mythic place , and	Canada	s is the fabled North , the icy wasteland in which the country and the world like to cloak the national image .	DOT	LOC	LOC	ORG	LOC	LOC	LOC	LOC
fffff	91	Canada	13	These countries are Australia , 	Canada	 , Hong Kong , New Zealand , Sweden , the Netherlands , the UK and the USA .	DOT	LOC	DOT	LOC	ORG	ORG	DOT	ORG
fffff	310	England	41	Like some smutty art film of a bygone era , Crash arrives on American screens preceded by lurid headlines--hailed at Cannes , banned in	England	 , its U . S . release nearly aborted by Ted Turner .	DOT	LOC	LOC	LOC	ORG	LOC	LOC	LOC
fffff	323	England	42	The devastating military expedition he launched across the Rhineland and Palatinate , and the series of largely fruitless wars with Spain , Holland , 	England	 , and Sweden did not endear him to the European people .	ORG	LOC	LOC	LOC	ORG	LOC	LOC	LOC
fffff	326	England	43	In	England	 , they think people are important , or not , based on their birth .	DOT	LOC	LOC	LOC	ORG	ORG	LOC	LOC
fffff	335	England	44	We have renewed our fascination with the close spaces of 19 th - century	England	 , and it is with those close spaces , the dim hallways and yellow glooms , that the Australian novelist Peter Carey 's Jack Maggs reacquaints us .	DOT	ORG	LOC	LOC	ORG	ORG	ORG	ORG
fffff	113	Canada	16	In contrast , the decreasing trends in the number of publications per investment dollar in	Canada	and United States could reflect a trend towards more costly research in larger scientific programs .	DOT	ORG	LOC	LOC	LOC	ORG	LOC	ORG
fffff	353	England	46	and i i 've been down to the south of	England	where supposedly King Arthur 's castle was	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	361	England	47	Until the end of the 18 th century , 	England	had projected little interest in Malaya , though the EIC had made an abortive attempt in 1773 to use North Borneo as a base for its China trade .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	92	England	13	Such shifts have been somewhat slower in	England	 , but seem now to be speeding up .	DOT	LOC	LOC	ORG	LOC	LOC	LOC	LOC
fffff	118	China	16	It concluded , &#34 Japan cannot afford to stand idly by :	China	's difficulties make ours look small in comparison . &#34	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	102	China	14	Japan invaded northern	China	on the eve of World War II , seizing the capital in 1937 after a valiant battle at the Marco Polo Bridge ( one of many new monuments added to Beijing in the 20 th century ) .	LOC	LOC	DOT	LOC	LOC	ORG	LOC	LOC
fffff	89	China	12	Its main op-ed feature was about	China	's new yearning for international respectability .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	195	Europe	26	- - &#34 The Sudetenland is the last territorial claim I have to make in	Europe	. &#34	LOC	LOC	LOC	LOC	ORG	LOC	LOC	LOC
fffff	199	Europe	27	Under the Emperor Qianlong ( Ch ien Lung ) , Kangxi s grandson , conflict arose between	Europe	s empires and the Middle Kingdom .	DOT	ORG	DOT	LOC	ORG	DOT	ORG	DOT
fffff	181	Europe	24	The &#34 banana war &#34 between the United States and	Europe	was cited in the Pan- Arab al- Quds al- Arabi as a reason for Arabs not to trust the United States .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	190	Europe	25	A strong trend in the early phases of	Europe	's burgeoning Single Market .	ORG	ORG	DOT	DOT	ORG	LOC	ORG	DOT
fffff	161	Europe	22	The resulting heights form a fitness landscape over the genotype space , much as the Alps form a mountainous landscape over part of	Europe	0	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	81	China	11	The NYT front continues to peck at the Clinton / China connection with a piece claiming that federal investigators have come across new evidence about	China	's 1996 political contributions .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	140	Europe	20	It is hardly surprising that a cardinal aim of Russian policy is to counter NATO 's influence in central	Europe	 , &#34 and the role of honest broker between the West and Belgrade gave them an ideal opportunity to do so , &#34 the paper said .	DOT	LOC	LOC	DOT	ORG	ORG	DOT	ORG
fffff	152	Europe	21	As Hausmann 's work grew more formal and Heartfield became the most effective agitprop artist in	Europe	 , Hch became more playful .	LOC	LOC	LOC	DOT	LOC	LOC	LOC	LOC
fffff	214	Europe	28	In	Europe	 , Le Monde of Paris agreed with the Sydney Morning Herald that the disaster in East Timor should have been foreseen , and it also strongly criticized the United Nations .	LOC	LOC	LOC	LOC	ORG	LOC	LOC	LOC
fffff	222	Europe	29	King Mtys Royal Palace was the talk of	Europe	0	ORG	LOC	LOC	ORG	ORG	DOT	DOT	ORG
fffff	277	Boston	36	Gloucester ( 38 miles / 61 km from	Boston	) is a gritty salty town , the country s oldest fishing port and also the busiest on the Massachusetts coast .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	255	Boston	34	This is	Boston	s commercial and financial heart , but it s far from being an homogeneous district : It incorporates the austere Government Center and the lively Faneuil Hall Marketplace .	DOT	LOC	ORG	LOC	DOT	ORG	DOT	ORG
fffff	242	Boston	32	In the middle of the 19 th-century , 	Boston	ended at Boston Common and Back Bay was just a polluted tidal flat .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	226	Boston	30	Leaving the British official who twice searched his luggage none the wiser , he managed by meticulous observation to memorize the principal features of the power loom well enough to produce his own version of it on his return to	Boston	0	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	233	Boston	31	The title of the	Boston	show has a double meaning : the work Monet created during the 20 th century , and his work in relation to the various Modernist movements of the 20 th century .	LOC	LOC	LOC	LOC	DOT	LOC	LOC	LOC
fffff	292	Boston	38	This consortium , adds Howard Hughes Medical Institute Investigator Leonard Zon ( Harvard Medical School , 	Boston	 , Massachusetts , United States ) , will not only have an effect on European zebrafish science but also on how it is done in the United States .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	127	America	18	Newsweek 's meaty package explains Heaven 's Gate 's daft cosmology and catalogs	America	's other doomsday sects .	DOT	LOC	LOC	DOT	ORG	DOT	LOC	DOT
fffff	134	America	19	These two covert courts depart from	America	's open legal culture , and endow the judicial branch with a level of secrecy more typical of the executive than the courts .	ORG	ORG	LOC	ORG	ORG	LOC	ORG	ORG
fffff	151	China	21	The climatic conditions of	China	s oven are nevertheless hostile to humans .	LOC	LOC	LOC	LOC	ORG	LOC	LOC	LOC
fffff	266	Canada	35	Britain won	Canada	and everything east of the Mississippi , including Spanish Florida .	LOC	LOC	LOC	LOC	LOC	ORG	LOC	LOC
fffff	129	Afghanistan	18	In return , the British learned the delights of polo ( imported with the Mughals from Persia and	Afghanistan	) and a kind of game-hunting that made grouse-shooting seem tame .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	133	Afghanistan	19	Set against the evidence of moderation in Iran , the Taliban 's advance in	Afghanistan	has generated alarm , particularly among ex- Soviet Central Asian governments , who fear the spread of Islamic fundamentalism northward .	DOT	LOC	LOC	LOC	LOC	DOT	LOC	LOC
fffff	66	Germany	9	Hillgruber added his own provocative twist by proclaiming that German historians were obliged to &#34 identify &#34 with the German soldiers on the Eastern front who were protecting	Germany	from Bolshevism .	DOT	LOC	DOT	LOC	ORG	LOC	LOC	LOC
fffff	62	Germany	8	In short , there is no prestatable set of necessary and suYcient conditions about the actions of individual humans for the United Kingdom to manage to go to war with	Germany	0	ORG	ORG	ORG	DOT	ORG	ORG	ORG	ORG
fffff	21	Germany	3	In	Germany	 , the Frankfurter Allgemeine Zeitung ran a front-page headline reading &#34 Rapprochement between Washington and Moscow &#34 and stressed their commitment to future cooperation .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	76	Afghanistan	11	Thus , for a brief period in 1999 , Mes Aynak was the only al Qaeda camp operating in	Afghanistan	0	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	1	Germany	1	What marks Rheinfahrt 's activity in the Party and Government in ( East )	Germany	is the frequent criticisms and self-criticism he underwent .	DOT	LOC	DOT	LOC	LOC	ORG	LOC	LOC
fffff	93	Afghanistan	13	Motassadeq would help conceal the Hamburg group 's trip to	Afghanistan	in late 1999 .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	47	Germany	7	Specifically , we relied on national saving data for the G- 7 nations- Canada , France , 	Germany	 , Italy , 	DOT	DOT	LOC	LOC	ORG	ORG	DOT	ORG
fffff	45	Germany	6	They brought the approach of single-species management to near-perfection , says Boris Worm , a marine ecologist at the Institute for Marine Science in Kiel , 	Germany	0	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	37	Germany	5	But the Framework Programme 's failures need not spell disaster for the fledgling funding council , insists Lennart Philipson , former director general of the European Molecular Biology Laboratory ( EMBL ) in Heidelberg , 	Germany	 , and now an emeritus professor at the Karolinska Institute in Stockholm , Sweden .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	32	Germany	4	American officials are asking	Germany	to let the agent stay .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	303	Canada	40		Canada	s Great Depression was felt first by farmers in the Prairie Provinces , unable to get rid of their surplus from the wheat glut of 1928 .	DOT	ORG	DOT	LOC	ORG	ORG	ORG	ORG
fffff	85	England	12	One of the more perplexing--actually , I 'll say it 's the most perplexing--facts about television today is that there is essentially nowhere , other than pay-per-view , where you can watch international soccer such as the European or FA Cups , let alone regular-season matches from	England	's Premier League or Italy 's Serie A .	DOT	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	108	China	15		China	has its own Primary Colors - - a novel curiously reminiscent of the recent scandal that ruined a top Communist Party official .	DOT	DOT	ORG	ORG	ORG	ORG	ORG	ORG
fffff	328	Canada	43	Completing the financial picture north of the Dominion Center is First Canadian Place , 	Canada	s tallest office building .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	94	China	13	The small , whitewashed chapelwas the first Protestant church built in	China	0	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	345	Canada	45	USA Today puts it deep inside , leading instead with the U . S . government 's search for one to three accomplices of an alleged Algerian terrorist caught on Friday trying to cross into the U . S . from	Canada	with a bomb-kit in his car .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	355	Canada	46	A report , co-authored by Richard G . Harris and Queen 's University 's Thomas J . Courchene , argues that such a partnership would be economically advantageous for	Canada	0	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	73	China	10	One of the most recent , one kilometer from the vaults now open to the public , contains stone armor , the oldest ever found in	China	0	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	367	Canada	48	Last year , 	Canada	ran a $ 21 billion trade surplus with the United States .	ORG	ORG	ORG	ORG	ORG	ORG	ORG	ORG
fffff	371	Canada	49	You can easily get the impression that this town is only nominally in	Canada	0	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	138	England	19	' Jones wrote The particulars of this burletta are contained in the following letter from an officer on the spot , to his friend in	England	dated at Philadelphia , the 20 th of May 1778 .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	259	Africa	34	Dead earnest even as a child , Farrow planned to escape the narrow , competitive world of acting , to become a Carmelite nun or a pediatrician in	Africa	 , until her father 's death forced her to start earning money .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
fffff	137	China	19	I especially liked NBC correspondent Soledad O ' Brien 's one about why refugees from Cuba are allowed to stay in the United States while refugees from Haiti or	China	are not .	LOC	LOC	LOC	LOC	LOC	LOC	LOC	LOC
